Generation:	16	Best fitness:	195.29931972789115	Average fitness:	339.79017687074827	Fitness standard deviation:	34.187813768735104	Best genome:	N9	A16	E5	A10	E3	A8	A17	E4	N3	N5	N7	A13	A9	A7	A14	A6	N6	A11	N12	A15	A12	
Generation:	62128	Best fitness:	104.75646258503401	Average fitness:	337.21774829931996	Fitness standard deviation:	45.13803693953805	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62144	Best fitness:	104.75646258503401	Average fitness:	344.11274829932	Fitness standard deviation:	41.127852512944685	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62160	Best fitness:	104.75646258503401	Average fitness:	335.8330340136053	Fitness standard deviation:	42.33242639598431	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62176	Best fitness:	104.75646258503401	Average fitness:	339.7301768707483	Fitness standard deviation:	40.273884013725585	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62192	Best fitness:	104.75646258503401	Average fitness:	337.4444625850343	Fitness standard deviation:	41.18688540627206	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62208	Best fitness:	104.75646258503401	Average fitness:	344.193034013606	Fitness standard deviation:	40.88432174527821	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62224	Best fitness:	104.75646258503401	Average fitness:	341.4811768707484	Fitness standard deviation:	37.902100870909145	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62240	Best fitness:	104.75646258503401	Average fitness:	337.15003401360553	Fitness standard deviation:	42.436223498279375	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62256	Best fitness:	104.75646258503401	Average fitness:	343.7813197278914	Fitness standard deviation:	39.818630067969394	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62272	Best fitness:	104.75646258503401	Average fitness:	337.22774829931996	Fitness standard deviation:	41.847491329730104	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62288	Best fitness:	104.75646258503401	Average fitness:	342.50089115646267	Fitness standard deviation:	40.05865038914816	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62304	Best fitness:	104.75646258503401	Average fitness:	339.91703401360564	Fitness standard deviation:	41.721504126915704	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62320	Best fitness:	104.75646258503401	Average fitness:	337.5431768707486	Fitness standard deviation:	41.80760783002762	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62336	Best fitness:	104.75646258503401	Average fitness:	334.55403401360536	Fitness standard deviation:	40.79972776794933	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62352	Best fitness:	104.75646258503401	Average fitness:	343.63960544217696	Fitness standard deviation:	40.61175643498684	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62368	Best fitness:	104.75646258503401	Average fitness:	340.05760544217713	Fitness standard deviation:	37.692028480021804	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62384	Best fitness:	104.75646258503401	Average fitness:	339.4948911564627	Fitness standard deviation:	38.2910795918073	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62400	Best fitness:	104.75646258503401	Average fitness:	341.87374829931986	Fitness standard deviation:	39.26969797127426	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62416	Best fitness:	104.75646258503401	Average fitness:	342.64103401360575	Fitness standard deviation:	39.597449911707756	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62432	Best fitness:	104.75646258503401	Average fitness:	340.3377482993199	Fitness standard deviation:	43.226004984480895	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62448	Best fitness:	104.75646258503401	Average fitness:	339.7614625850341	Fitness standard deviation:	43.036888822146466	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62464	Best fitness:	104.75646258503401	Average fitness:	341.34846258503427	Fitness standard deviation:	40.25632587227371	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62480	Best fitness:	104.75646258503401	Average fitness:	338.16331972789135	Fitness standard deviation:	39.445928606027735	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62496	Best fitness:	104.75646258503401	Average fitness:	339.0397482993199	Fitness standard deviation:	40.05867337380743	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62512	Best fitness:	104.75646258503401	Average fitness:	337.35346258503426	Fitness standard deviation:	37.84616955761406	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62528	Best fitness:	104.75646258503401	Average fitness:	343.5301768707484	Fitness standard deviation:	39.986849405620276	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62544	Best fitness:	104.75646258503401	Average fitness:	341.0824625850343	Fitness standard deviation:	40.50723787076043	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62560	Best fitness:	104.75646258503401	Average fitness:	339.15403401360584	Fitness standard deviation:	43.15618041935309	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62576	Best fitness:	104.75646258503401	Average fitness:	340.73431972789166	Fitness standard deviation:	38.31382938233629	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62592	Best fitness:	104.75646258503401	Average fitness:	336.66017687074867	Fitness standard deviation:	39.7012751874572	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62608	Best fitness:	104.75646258503401	Average fitness:	338.78017687074845	Fitness standard deviation:	36.237334013530344	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62624	Best fitness:	104.75646258503401	Average fitness:	340.2763197278914	Fitness standard deviation:	40.874112629449186	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62640	Best fitness:	104.75646258503401	Average fitness:	337.96774829931996	Fitness standard deviation:	41.43786131285823	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62656	Best fitness:	104.75646258503401	Average fitness:	334.21874829932	Fitness standard deviation:	38.21964947777625	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62672	Best fitness:	104.75646258503401	Average fitness:	340.4080340136058	Fitness standard deviation:	43.2893568196288	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62688	Best fitness:	104.75646258503401	Average fitness:	341.4008911564626	Fitness standard deviation:	37.0034260628358	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62704	Best fitness:	104.75646258503401	Average fitness:	334.7891768707484	Fitness standard deviation:	39.14009629444945	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62720	Best fitness:	104.75646258503401	Average fitness:	340.3678911564628	Fitness standard deviation:	38.89892407095023	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62736	Best fitness:	104.75646258503401	Average fitness:	338.4088911564627	Fitness standard deviation:	41.275637898135	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62752	Best fitness:	104.75646258503401	Average fitness:	340.2477482993199	Fitness standard deviation:	37.19898503086517	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62768	Best fitness:	104.75646258503401	Average fitness:	336.12717687074854	Fitness standard deviation:	44.05612519090545	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62784	Best fitness:	104.75646258503401	Average fitness:	336.93789115646257	Fitness standard deviation:	42.10448701184485	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62800	Best fitness:	104.75646258503401	Average fitness:	343.406891156463	Fitness standard deviation:	44.232733836757916	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62816	Best fitness:	104.75646258503401	Average fitness:	340.22017687074833	Fitness standard deviation:	37.60143133510983	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62832	Best fitness:	104.75646258503401	Average fitness:	338.4851768707485	Fitness standard deviation:	39.759768610740075	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62848	Best fitness:	104.75646258503401	Average fitness:	340.8181768707484	Fitness standard deviation:	42.25321970004663	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62864	Best fitness:	104.75646258503401	Average fitness:	336.8033197278915	Fitness standard deviation:	41.22908276487186	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62880	Best fitness:	104.75646258503401	Average fitness:	340.15974829931974	Fitness standard deviation:	42.54585715005226	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62896	Best fitness:	104.75646258503401	Average fitness:	336.68289115646286	Fitness standard deviation:	38.46136099107408	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62912	Best fitness:	104.75646258503401	Average fitness:	339.97346258503416	Fitness standard deviation:	42.17928421775847	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62928	Best fitness:	104.75646258503401	Average fitness:	339.387605442177	Fitness standard deviation:	42.53464836759677	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62944	Best fitness:	104.75646258503401	Average fitness:	335.83503401360554	Fitness standard deviation:	41.10184947921741	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62960	Best fitness:	104.75646258503401	Average fitness:	333.03517687074856	Fitness standard deviation:	37.89804329637452	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62976	Best fitness:	104.75646258503401	Average fitness:	340.2230340136056	Fitness standard deviation:	39.37143117458005	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	62992	Best fitness:	104.75646258503401	Average fitness:	344.1574625850342	Fitness standard deviation:	38.98878450743685	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63008	Best fitness:	104.75646258503401	Average fitness:	339.3094625850343	Fitness standard deviation:	38.41847386163516	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63024	Best fitness:	104.75646258503401	Average fitness:	338.0226054421769	Fitness standard deviation:	38.43718507579634	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63040	Best fitness:	104.75646258503401	Average fitness:	335.67346258503414	Fitness standard deviation:	39.89835254104856	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63056	Best fitness:	104.75646258503401	Average fitness:	339.70289115646256	Fitness standard deviation:	38.412749683735306	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63072	Best fitness:	104.75646258503401	Average fitness:	339.0923197278914	Fitness standard deviation:	40.32748305777974	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63088	Best fitness:	104.75646258503401	Average fitness:	337.63360544217693	Fitness standard deviation:	38.05873602413908	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63104	Best fitness:	104.75646258503401	Average fitness:	341.7393197278912	Fitness standard deviation:	45.78115270345585	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63120	Best fitness:	104.75646258503401	Average fitness:	340.2670340136056	Fitness standard deviation:	37.36902671508389	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63136	Best fitness:	104.75646258503401	Average fitness:	341.85903401360554	Fitness standard deviation:	39.10638260865729	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63152	Best fitness:	104.75646258503401	Average fitness:	338.74503401360533	Fitness standard deviation:	40.75529193133284	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63168	Best fitness:	104.75646258503401	Average fitness:	336.82631972789125	Fitness standard deviation:	41.81615415782543	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63184	Best fitness:	104.75646258503401	Average fitness:	337.98717687074844	Fitness standard deviation:	42.68811591422282	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63200	Best fitness:	104.75646258503401	Average fitness:	336.5340340136057	Fitness standard deviation:	40.77267451069531	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63216	Best fitness:	104.75646258503401	Average fitness:	336.437605442177	Fitness standard deviation:	40.374297586864	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63232	Best fitness:	104.75646258503401	Average fitness:	341.5676054421772	Fitness standard deviation:	39.38246121494869	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63248	Best fitness:	104.75646258503401	Average fitness:	340.0064625850341	Fitness standard deviation:	40.75446626332093	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63264	Best fitness:	104.75646258503401	Average fitness:	338.91703401360553	Fitness standard deviation:	36.95939476931793	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63280	Best fitness:	104.75646258503401	Average fitness:	342.4603197278913	Fitness standard deviation:	41.176245398560184	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63296	Best fitness:	104.75646258503401	Average fitness:	340.3716054421771	Fitness standard deviation:	40.25110924165536	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63312	Best fitness:	104.75646258503401	Average fitness:	336.3290340136056	Fitness standard deviation:	39.31693947023499	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63328	Best fitness:	104.75646258503401	Average fitness:	341.7064625850342	Fitness standard deviation:	39.155600402204826	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63344	Best fitness:	104.75646258503401	Average fitness:	338.1094625850343	Fitness standard deviation:	40.07031818145778	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63360	Best fitness:	104.75646258503401	Average fitness:	339.3628911564626	Fitness standard deviation:	40.20249778385946	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63376	Best fitness:	104.75646258503401	Average fitness:	341.1564625850341	Fitness standard deviation:	38.86218822286501	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63392	Best fitness:	104.75646258503401	Average fitness:	341.6228911564629	Fitness standard deviation:	39.991571860805365	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63408	Best fitness:	104.75646258503401	Average fitness:	337.35746258503417	Fitness standard deviation:	40.98515314832723	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63424	Best fitness:	104.75646258503401	Average fitness:	340.98531972789124	Fitness standard deviation:	38.54291951599317	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63440	Best fitness:	104.75646258503401	Average fitness:	338.8920340136055	Fitness standard deviation:	41.257536008959775	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63456	Best fitness:	104.75646258503401	Average fitness:	335.05389115646284	Fitness standard deviation:	37.250244781006444	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63472	Best fitness:	104.75646258503401	Average fitness:	341.87417687074856	Fitness standard deviation:	42.69026372390228	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63488	Best fitness:	104.75646258503401	Average fitness:	338.5240340136055	Fitness standard deviation:	42.535985790425336	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63504	Best fitness:	104.75646258503401	Average fitness:	341.72660544217695	Fitness standard deviation:	40.66573469075378	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63520	Best fitness:	104.75646258503401	Average fitness:	339.1071768707485	Fitness standard deviation:	38.86269014368513	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63536	Best fitness:	104.75646258503401	Average fitness:	337.2047482993198	Fitness standard deviation:	40.272357805120784	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63552	Best fitness:	104.75646258503401	Average fitness:	335.9507482993197	Fitness standard deviation:	39.33205381292536	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63568	Best fitness:	104.75646258503401	Average fitness:	338.81774829931993	Fitness standard deviation:	38.895206083862355	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63584	Best fitness:	104.75646258503401	Average fitness:	336.37374829932014	Fitness standard deviation:	37.93090892958525	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63600	Best fitness:	104.75646258503401	Average fitness:	333.72974829931974	Fitness standard deviation:	41.23352064913265	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63616	Best fitness:	104.75646258503401	Average fitness:	333.9018911564628	Fitness standard deviation:	40.65371466221427	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63632	Best fitness:	104.75646258503401	Average fitness:	338.46917687074847	Fitness standard deviation:	38.110599221749546	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63648	Best fitness:	104.75646258503401	Average fitness:	343.86646258503424	Fitness standard deviation:	39.70649736067212	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63664	Best fitness:	104.75646258503401	Average fitness:	334.95974829932	Fitness standard deviation:	40.12994262799948	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63680	Best fitness:	104.75646258503401	Average fitness:	340.34846258503416	Fitness standard deviation:	42.95053425910856	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63696	Best fitness:	104.75646258503401	Average fitness:	339.30689115646265	Fitness standard deviation:	38.6412720538387	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63712	Best fitness:	104.75646258503401	Average fitness:	339.9074625850342	Fitness standard deviation:	41.3518518577007	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63728	Best fitness:	104.75646258503401	Average fitness:	334.8950340136055	Fitness standard deviation:	37.1596016926875	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63744	Best fitness:	104.75646258503401	Average fitness:	340.77417687074853	Fitness standard deviation:	41.24405318271685	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63760	Best fitness:	104.75646258503401	Average fitness:	344.3086054421773	Fitness standard deviation:	40.90932022317714	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63776	Best fitness:	104.75646258503401	Average fitness:	335.38731972789105	Fitness standard deviation:	40.30913456611774	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63792	Best fitness:	104.75646258503401	Average fitness:	335.3491768707483	Fitness standard deviation:	38.454699030555595	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63808	Best fitness:	104.75646258503401	Average fitness:	335.807462585034	Fitness standard deviation:	43.759335505671906	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63824	Best fitness:	104.75646258503401	Average fitness:	339.8233197278914	Fitness standard deviation:	41.79600473436548	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63840	Best fitness:	104.75646258503401	Average fitness:	342.192891156463	Fitness standard deviation:	38.18307285370076	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
Generation:	63856	Best fitness:	104.75646258503401	Average fitness:	340.92589115646274	Fitness standard deviation:	40.38074824285777	Best genome:	A9	N3	E4	A7	A14	A17	N7	A6	A12	N5	A11	N12	E3	N6	A10	A15	N9	A13	A16	E5	A8	
