Generation:	16	Best fitness:	211.8421768707483	Average fitness:	260.65646258503403	Fitness standard deviation:	33.99100781449262	Best genome:	A13	A9	A10	E3	N6	A8	E5	N5	A15	A17	A16	E4	N3	A7	A11	N7	A6	A14	A12	N9	N12	
Generation:	57808	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	57824	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	57840	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	57856	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	57872	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	57888	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	57904	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	57920	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	57936	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	57952	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	57968	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	57984	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58000	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58016	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58032	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58048	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58064	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58080	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58096	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58112	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58128	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58144	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58160	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58176	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58192	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58208	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58224	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58240	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58256	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58272	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58288	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58304	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58320	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58336	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58352	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58368	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58384	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58400	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58416	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58432	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58448	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58464	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58480	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58496	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58512	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58528	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58544	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58560	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58576	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58592	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58608	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58624	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58640	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58656	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58672	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58688	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58704	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58720	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58736	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58752	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58768	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58784	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58800	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58816	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58832	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58848	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58864	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58880	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58896	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58912	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58928	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58944	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58960	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58976	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	58992	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59008	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59024	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59040	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59056	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59072	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59088	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59104	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59120	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59136	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59152	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59168	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59184	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59200	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59216	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59232	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59248	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59264	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59280	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59296	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59312	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59328	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59344	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59360	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59376	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59392	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59408	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59424	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59440	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59456	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59472	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59488	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59504	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59520	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59536	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59552	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59568	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
Generation:	59584	Best fitness:	95.8421768707483	Average fitness:	95.8421768707483	Fitness standard deviation:	0.0	Best genome:	A16	E5	A15	A10	N12	E3	N6	N7	A6	A12	A11	A8	A9	N3	E4	N5	A7	A14	A17	N9	A13	
